location_name,date,rainfall_mm_24h,river_discharge_m3s,risk_level,label_source
"Lagos, Nigeria",2010-12-11,0.0,137.04,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-12,0.0,135.46,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-13,0.7,133.59,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-14,0.0,131.74,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-15,0.0,130.22,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-16,0.3,129.32,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-17,0.1,128.12,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-18,0.0,127.53,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-19,0.6,126.94,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-20,1.4,126.64,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-21,0.8,126.35,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-22,2.4,126.35,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-23,1.9,127.23,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-24,0.2,127.53,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-25,0.6,127.23,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-26,2.1,127.53,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-27,0.8,128.72,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-28,1.4,129.32,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-29,4.8,130.83,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-30,5.1,134.52,low,default_low_unconfirmed
"Lagos, Nigeria",2010-12-31,0.0,138.32,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-01,0.0,140.25,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-02,0.0,141.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-03,0.0,141.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-04,0.0,138.96,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-05,0.5,135.46,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-06,0.5,132.66,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-07,0.2,130.22,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-08,0.0,128.12,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-09,0.0,126.94,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-10,0.0,125.77,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-11,0.0,124.6,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-12,0.0,123.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-13,0.0,122.59,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-14,0.4,122.03,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-15,0.1,121.46,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-16,0.0,120.9,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-17,0.0,120.62,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-18,0.0,120.34,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-19,0.0,119.78,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-20,0.0,119.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-21,0.0,118.67,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-22,0.0,118.4,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-23,0.0,118.12,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-24,0.0,117.85,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-25,0.1,117.85,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-26,3.8,117.85,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-27,0.7,118.12,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-28,0.3,118.12,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-29,1.6,118.4,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-30,2.4,118.67,low,default_low_unconfirmed
"Lagos, Nigeria",2011-01-31,1.5,119.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-01,0.6,119.5,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-02,1.8,119.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-03,1.0,119.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-04,3.8,119.78,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-05,1.5,122.88,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-06,0.0,125.47,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-07,1.4,129.32,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-08,4.5,135.14,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-09,2.6,139.93,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-10,10.0,145.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-11,2.8,150.71,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-12,0.8,150.71,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-13,1.8,151.76,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-14,1.5,152.46,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-15,0.5,150.71,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-16,0.5,147.94,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-17,5.5,147.94,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-18,7.9,151.76,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-19,0.2,153.88,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-20,0.0,153.53,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-21,2.9,156.76,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-22,6.5,161.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-23,14.6,169.22,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-24,0.0,173.58,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-25,2.7,170.79,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-26,9.7,173.98,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-27,17.1,190.87,low,default_low_unconfirmed
"Lagos, Nigeria",2011-02-28,0.2,209.38,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-01,2.5,223.91,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-02,3.2,237.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-03,0.7,233.42,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-04,5.7,216.27,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-05,1.7,196.24,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-06,2.3,179.72,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-07,1.1,168.43,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-08,1.3,161.18,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-09,1.4,155.31,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-10,0.6,149.66,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-11,1.2,144.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-12,0.7,139.93,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-13,2.7,135.77,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-14,2.2,132.97,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-15,1.8,130.22,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-16,1.1,127.82,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-17,2.3,126.35,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-18,0.6,125.77,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-19,1.4,124.89,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-20,2.3,124.31,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-21,1.1,123.45,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-22,3.4,122.88,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-23,0.9,123.45,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-24,1.9,123.17,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-25,8.3,125.18,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-26,0.0,129.02,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-27,0.3,130.22,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-28,1.3,131.13,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-29,0.9,132.05,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-30,0.7,131.13,low,default_low_unconfirmed
"Lagos, Nigeria",2011-03-31,1.1,129.32,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-01,5.6,127.82,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-02,5.1,127.82,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-03,16.7,134.83,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-04,13.8,152.46,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-05,0.3,165.34,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-06,0.1,177.65,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-07,1.6,186.5,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-08,1.1,184.35,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-09,10.0,179.72,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-10,0.8,175.6,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-11,0.4,166.11,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-12,0.2,161.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-13,2.5,161.93,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-14,2.4,161.93,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-15,0.4,158.59,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-16,3.4,153.88,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-17,9.3,153.88,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-18,11.7,163.44,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-19,0.0,176.83,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-20,3.6,197.15,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-21,4.2,220.82,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-22,2.0,227.56,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-23,9.0,215.27,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-24,6.7,200.37,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-25,0.5,189.11,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-26,2.9,186.93,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-27,8.3,194.88,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-28,6.8,203.64,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-29,1.9,205.54,low,default_low_unconfirmed
"Lagos, Nigeria",2011-04-30,4.5,209.38,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-01,7.4,221.33,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-02,6.8,242.22,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-03,14.3,265.69,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-04,0.8,287.4,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-05,2.6,299.61,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-06,4.8,301.69,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-07,4.0,288.07,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-08,6.1,266.3,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-09,1.6,249.03,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-10,14.8,250.19,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-11,5.4,273.16,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-12,7.4,303.79,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-13,6.2,339.41,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-14,12.8,362.92,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-15,8.7,368.83,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-16,0.9,362.08,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-17,1.0,352.18,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-18,7.7,345.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-19,4.2,328.61,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-20,7.3,305.9,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-21,7.6,300.3,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-22,8.9,303.79,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-23,5.1,312.33,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-24,5.9,324.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-25,4.9,333.19,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-26,11.8,338.63,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-27,11.3,337.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-28,4.7,345.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-29,4.8,390.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-30,11.4,455.04,low,default_low_unconfirmed
"Lagos, Nigeria",2011-05-31,6.3,469.98,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-01,9.7,465.66,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-02,2.8,489.91,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-03,13.8,501.34,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-04,8.7,484.29,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-05,0.8,459.26,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-06,0.0,427.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-07,7.3,392.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-08,4.5,360.41,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-09,8.7,333.97,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-10,0.7,332.43,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-11,20.4,361.24,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-12,14.7,397.11,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-13,0.8,438.54,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-14,4.1,480.95,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-15,3.9,482.06,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-16,9.7,425.58,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-17,6.1,374.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-18,21.4,362.08,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-19,12.9,390.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-20,1.0,451.9,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-21,9.5,528.66,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-22,6.4,538.51,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-23,14.0,479.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-24,8.1,427.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-25,2.2,400.79,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-26,6.3,380.94,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-27,1.6,357.92,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-28,5.6,337.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-29,2.0,324.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-06-30,3.5,310.17,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-01,6.4,295.48,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-02,4.8,285.42,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-03,10.3,295.48,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-04,3.7,342.56,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-05,0.5,389.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-06,38.0,426.56,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-07,18.1,459.26,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-08,4.1,476.53,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-09,13.1,467.81,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-10,58.0,509.5,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-11,24.5,710.21,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-12,4.9,1263.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-13,5.1,1765.04,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-14,5.0,1598.56,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-15,4.7,1160.45,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-16,9.2,815.58,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-17,10.3,649.13,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-18,4.6,600.17,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-19,0.4,614.18,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-20,9.0,622.73,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-21,15.4,574.44,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-22,1.6,560.05,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-23,1.0,892.31,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-24,1.0,1302.17,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-25,2.3,1144.51,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-26,2.1,840.4,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-27,0.5,602.95,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-28,0.6,451.9,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-29,0.7,372.25,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-30,1.7,331.66,low,default_low_unconfirmed
"Lagos, Nigeria",2011-07-31,0.4,293.44,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-01,1.6,254.27,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-02,0.6,226.51,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-03,0.3,210.35,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-04,0.5,198.53,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-05,2.2,193.09,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-06,14.4,211.81,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-07,6.7,272.53,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-08,0.6,393.46,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-09,0.4,601.56,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-10,1.2,736.9,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-11,3.0,671.98,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-12,1.8,509.5,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-13,5.4,420.7,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-14,1.3,431.51,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-15,1.0,452.94,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-16,1.9,439.55,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-17,0.9,409.2,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-18,0.0,388.05,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-19,0.6,362.92,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-20,0.5,314.5,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-21,0.4,257.82,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-22,3.2,212.3,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-23,1.4,183.08,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-24,0.0,166.49,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-25,0.3,162.31,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-26,10.9,173.58,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-27,20.1,214.77,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-28,18.0,304.49,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-29,4.4,505.99,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-30,7.5,832.68,low,default_low_unconfirmed
"Lagos, Nigeria",2011-08-31,12.0,900.57,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-01,15.7,817.47,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-02,2.0,834.6,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-03,1.0,896.43,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-04,2.6,856.04,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-05,2.9,700.46,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-06,1.2,575.77,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-07,0.4,510.68,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-08,9.9,494.45,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-09,14.0,536.03,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-10,0.1,646.14,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-11,0.9,902.65,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-12,3.1,1048.54,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-13,0.8,838.46,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-14,7.6,582.45,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-15,3.7,441.59,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-16,10.9,410.15,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-17,7.1,451.9,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-18,5.7,541.0,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-19,12.8,615.59,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-20,14.8,662.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-21,0.7,927.97,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-22,0.6,1835.54,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-23,4.8,2227.44,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-24,3.9,1537.15,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-25,5.4,919.45,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-26,6.1,703.69,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-27,11.8,711.85,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-28,3.7,894.36,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-29,2.7,1123.61,low,default_low_unconfirmed
"Lagos, Nigeria",2011-09-30,14.9,1041.32,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-01,5.7,823.14,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-02,0.1,747.17,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-03,1.9,750.62,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-04,4.3,640.21,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-05,0.8,516.61,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-06,6.5,441.59,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-07,6.4,398.94,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-08,4.5,382.71,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-09,4.7,381.82,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-10,8.2,417.79,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-11,4.9,487.65,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-12,7.7,515.42,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-13,11.4,514.23,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-14,2.5,516.61,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-15,4.0,513.04,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-16,0.1,508.33,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-17,0.9,496.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-18,4.0,452.94,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-19,3.9,389.84,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-20,4.6,338.63,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-21,7.5,317.42,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-22,26.7,336.29,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-23,0.7,418.76,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-24,5.7,578.43,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-25,9.2,715.14,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-26,5.5,735.21,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-27,1.5,684.49,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-28,1.5,591.93,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-29,1.1,466.74,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-30,2.7,359.58,low,default_low_unconfirmed
"Lagos, Nigeria",2011-10-31,1.6,288.73,low,default_low_unconfirmed
"Lagos, Nigeria",2011-11-01,0.6,249.61,low,default_low_unconfirmed
